,red,white,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1042,0,1,7.3,0.49,0.32,5.2,0.043,104.0,0.9952,3.24,0.45,10.7,4
1043,0,1,7.5,0.33,0.48,19.45,0.048,243.0,1.001,2.95,0.4,8.8,5
1044,0,1,7.2,0.21,0.37,1.6,0.049,94.0,0.9924,3.16,0.48,10.9,7
1045,0,1,7.3,0.15,0.4,2.0,0.05,92.0,0.9932,3.14,0.45,10.5,5
1046,0,1,6.5,0.19,0.1,1.3,0.046,107.0,0.9937,3.29,0.45,10.0,5
1047,0,1,7.0,0.31,0.52,1.7,0.029,61.0,0.9918,3.07,0.43,10.4,5
1048,0,1,8.3,0.4,0.38,1.1,0.038,75.0,0.9934,3.03,0.43,9.2,5
1049,0,1,6.1,0.37,0.36,4.7,0.035,116.0,0.991,3.31,0.62,12.6,6
1050,0,1,7.3,0.24,0.34,7.5,0.048,152.0,0.9962,3.1,0.54,9.0,5
1051,0,1,6.9,0.21,0.81,1.1,0.137,123.0,0.9932,3.03,0.39,9.2,6
1052,0,1,7.6,0.29,0.42,1.3,0.035,86.0,0.9908,2.99,0.39,11.3,5
1053,0,1,9.4,0.29,0.55,2.2,0.05,119.0,0.9962,3.12,0.69,10.3,4
1054,0,1,7.0,0.31,0.52,1.7,0.029,61.0,0.9918,3.07,0.43,10.4,5
1055,0,1,8.6,0.26,0.41,2.2,0.049,111.0,0.9941,2.96,0.44,10.0,5
1056,0,1,7.5,0.21,0.34,1.2,0.06,111.0,0.9931,3.51,0.47,10.7,6
1057,0,1,7.2,0.51,0.24,10.0,0.093,197.0,0.9981,3.41,0.47,9.0,5
1058,0,1,7.5,0.21,0.34,1.2,0.06,111.0,0.9931,3.51,0.47,10.7,6
1059,0,1,5.3,0.3,0.2,1.1,0.077,166.0,0.9944,3.3,0.54,8.7,4
1060,0,1,8.0,0.26,0.36,2.0,0.054,121.0,0.992,3.09,0.72,11.6,7
1061,0,1,7.0,0.21,0.28,7.5,0.07,185.0,0.9966,3.34,0.55,9.4,5
1062,0,1,6.7,0.26,0.26,4.0,0.079,216.0,0.9956,3.31,0.68,9.5,5
1063,0,1,6.7,0.26,0.26,4.1,0.073,202.0,0.9956,3.3,0.67,9.5,5
1064,0,1,8.1,0.26,0.37,1.9,0.072,159.0,0.9949,3.37,0.7,10.9,6
1065,0,1,8.3,0.22,0.38,14.8,0.054,126.0,1.0002,3.22,0.5,9.7,5
1066,0,1,6.4,0.3,0.51,5.5,0.048,172.0,0.9942,3.08,0.45,9.1,6
1067,0,1,7.5,0.19,0.34,2.6,0.037,125.0,0.9923,3.1,0.49,11.1,7
1068,0,1,8.8,0.33,0.44,6.35,0.024,87.0,0.9917,2.96,0.4,12.6,7
1069,0,1,6.9,0.2,0.36,1.5,0.031,147.0,0.9931,3.35,0.56,11.0,6
1070,0,1,8.0,0.37,0.32,1.6,0.04,166.0,0.992,3.0,0.55,11.3,7
1071,0,1,8.3,0.22,0.38,14.8,0.054,126.0,1.0002,3.22,0.5,9.7,5
1072,0,1,8.2,0.29,0.33,9.1,0.036,118.0,0.9953,2.96,0.4,10.9,7
1073,0,1,7.7,0.34,0.3,8.0,0.048,192.0,0.9951,2.97,0.47,10.9,5
1074,0,1,6.2,0.55,0.45,12.0,0.049,186.0,0.9974,3.17,0.5,9.3,6
1075,0,1,6.4,0.4,0.19,3.2,0.033,124.0,0.9904,3.22,0.54,12.7,7
1076,0,1,7.5,0.28,0.33,7.7,0.048,180.0,0.9974,3.37,0.59,10.1,6
1077,0,1,7.8,0.26,0.44,1.3,0.037,132.0,0.9944,3.18,0.65,10.0,5
1078,0,1,6.5,0.26,0.34,16.3,0.051,197.0,1.0004,3.49,0.42,9.8,5
1080,0,1,6.8,0.15,0.33,4.7,0.059,118.0,0.9956,3.43,0.39,9.0,7
1081,0,1,6.3,0.27,0.25,5.8,0.038,155.0,0.995,3.28,0.38,9.4,6
1082,0,1,6.3,0.27,0.25,5.8,0.038,155.0,0.995,3.28,0.38,9.4,6
1083,0,1,7.4,0.2,0.37,16.95,0.048,190.0,0.9995,3.03,0.42,9.2,6
1084,0,1,6.3,0.23,0.21,5.1,0.035,142.0,0.9942,3.36,0.33,10.1,7
1085,0,1,7.3,0.31,0.69,10.2,0.041,160.0,0.9977,3.06,0.45,8.6,5
1086,0,1,5.2,0.24,0.45,3.8,0.027,128.0,0.992,3.55,0.49,11.2,8
1087,0,1,7.0,0.24,0.32,1.3,0.037,123.0,0.992,3.17,0.42,11.2,8
1088,0,1,7.4,0.2,0.37,16.95,0.048,190.0,0.9995,3.03,0.42,9.2,6
1089,0,1,7.0,0.17,0.33,4.0,0.034,127.0,0.9934,3.19,0.39,10.6,7
1090,0,1,8.3,0.21,0.58,17.1,0.049,213.0,1.0006,3.01,0.51,9.3,6
1091,0,1,7.2,0.21,0.35,14.5,0.048,178.0,0.9982,3.05,0.47,8.9,6
1092,0,1,7.1,0.21,0.4,1.2,0.069,156.0,0.9928,3.42,0.43,10.6,6
1093,0,1,8.4,0.17,0.31,6.7,0.038,132.0,0.9945,3.1,0.32,10.6,7
1094,0,1,7.4,0.24,0.31,8.4,0.045,183.0,0.9963,3.09,0.32,8.8,5
1095,0,1,5.3,0.24,0.33,1.3,0.033,97.0,0.9906,3.59,0.38,11.0,8
1096,0,1,6.5,0.28,0.26,8.8,0.04,139.0,0.9956,3.32,0.37,10.2,6
1097,0,1,6.3,0.23,0.21,5.1,0.035,142.0,0.9942,3.36,0.33,10.1,7
1098,0,1,6.5,0.29,0.25,10.6,0.039,120.0,0.9962,3.31,0.34,10.1,6
1099,0,1,5.8,0.29,0.21,2.6,0.025,120.0,0.9894,3.39,0.79,14.0,7
1100,0,1,6.3,0.27,0.25,5.8,0.038,155.0,0.995,3.28,0.38,9.4,6
1101,0,1,6.3,0.17,0.42,2.8,0.028,107.0,0.9908,3.27,0.43,11.8,6
1102,0,1,6.3,0.16,0.4,1.6,0.033,148.0,0.9914,3.44,0.53,11.4,5
1103,0,1,7.9,0.29,0.39,6.7,0.036,117.0,0.9938,3.12,0.42,10.7,5
1104,0,1,7.3,0.31,0.69,10.2,0.041,160.0,0.9977,3.06,0.45,8.6,5
1105,0,1,5.5,0.32,0.45,4.9,0.028,191.0,0.9922,3.51,0.49,11.5,7
1106,0,1,5.2,0.24,0.45,3.8,0.027,128.0,0.992,3.55,0.49,11.2,8
1107,0,1,7.2,0.37,0.15,2.0,0.029,87.0,0.9903,3.3,0.59,12.6,7
1108,0,1,6.1,0.29,0.27,1.7,0.024,76.0,0.9893,3.21,0.51,12.6,7
1109,0,1,9.2,0.22,0.4,2.4,0.054,151.0,0.9952,3.04,0.46,9.3,4
1110,0,1,7.2,0.37,0.15,2.0,0.029,87.0,0.9903,3.3,0.59,12.6,7
1111,0,1,8.0,0.18,0.37,1.3,0.04,96.0,0.9912,3.06,0.61,12.1,6
1112,0,1,6.5,0.22,0.34,12.0,0.053,177.0,0.9983,3.52,0.44,9.9,6
1113,0,1,7.4,0.18,0.4,1.6,0.047,102.0,0.9937,3.28,0.44,10.7,5
1114,0,1,6.5,0.52,0.17,1.4,0.047,26.0,0.9932,3.26,0.32,10.0,4
1115,0,1,7.0,0.15,0.38,2.2,0.047,96.0,0.9928,3.13,0.39,10.4,8
1116,0,1,5.9,0.415,0.13,1.4,0.04,64.0,0.9922,3.29,0.52,10.5,5
1117,0,1,8.1,0.45,0.34,8.3,0.037,216.0,0.9976,3.31,0.64,9.7,5
1118,0,1,5.8,0.415,0.13,1.4,0.04,64.0,0.9922,3.29,0.52,10.5,5
1119,0,1,6.4,0.5,0.16,12.9,0.042,138.0,0.9974,3.28,0.33,9.0,5
1120,0,1,6.7,0.105,0.32,12.4,0.051,106.0,0.998,3.54,0.45,9.2,6
1121,0,1,6.0,0.4,0.3,1.6,0.047,117.0,0.9931,3.17,0.48,10.1,6
1122,0,1,6.6,0.25,0.39,1.45,0.04,89.0,0.9911,3.35,0.4,11.4,7
1123,0,1,9.8,0.36,0.45,1.6,0.042,124.0,0.9944,2.93,0.46,10.8,5
1124,0,1,9.6,0.23,0.4,1.5,0.044,135.0,0.9937,2.96,0.49,10.9,5
1125,0,1,6.3,0.55,0.45,13.0,0.047,182.0,0.9974,3.2,0.46,9.2,6
1126,0,1,6.5,0.115,0.29,1.95,0.038,166.0,0.989,3.12,0.25,12.9,7
1127,0,1,6.4,0.125,0.29,5.85,0.042,99.0,0.992,3.23,0.32,12.0,7
1128,0,1,5.7,0.1,0.27,1.3,0.047,100.0,0.9928,3.27,0.46,9.5,5
1129,0,1,7.9,0.25,0.29,5.3,0.031,117.0,0.9918,3.06,0.32,11.8,7
1130,0,1,6.9,0.2,0.28,1.2,0.048,159.0,0.9936,3.19,0.43,9.1,6
1131,0,1,6.9,0.23,0.34,4.0,0.047,128.0,0.9944,3.2,0.52,9.7,6
1132,0,1,6.8,0.39,0.31,14.35,0.043,162.0,0.9988,3.17,0.54,9.1,5
1133,0,1,8.7,0.22,0.42,2.3,0.053,114.0,0.994,2.99,0.43,10.0,5
1134,0,1,7.4,0.41,0.34,4.7,0.042,127.0,0.9953,3.25,0.42,10.4,5
1135,0,1,6.7,0.25,0.34,12.85,0.048,161.0,0.9986,3.44,0.47,9.5,6
1136,0,1,6.0,0.26,0.42,5.2,0.027,178.0,0.9914,3.4,0.4,12.3,8
1137,0,1,6.1,0.31,0.37,8.4,0.031,170.0,0.9934,3.42,0.4,11.7,8
1138,0,1,9.2,0.28,0.46,3.2,0.058,133.0,0.996,3.14,0.58,9.5,5
1139,0,1,9.0,0.31,0.49,6.9,0.034,91.0,0.9937,2.99,0.34,11.5,5
1140,0,1,8.5,0.16,0.33,1.0,0.076,57.0,0.9921,3.14,0.46,10.6,6
1141,0,1,9.3,0.34,0.49,7.3,0.052,146.0,0.998,3.17,0.61,10.2,5
1142,0,1,9.2,0.28,0.46,3.2,0.058,133.0,0.996,3.14,0.58,9.5,5
1143,0,1,7.2,0.24,0.3,1.6,0.048,131.0,0.9933,3.25,0.45,10.5,5
1144,0,1,7.2,0.25,0.32,1.5,0.047,132.0,0.9933,3.26,0.44,10.5,5
1145,0,1,6.8,0.32,0.18,7.5,0.041,223.0,0.9959,3.14,0.41,8.9,5
1146,0,1,9.1,0.27,0.32,1.1,0.031,151.0,0.9936,3.03,0.41,10.6,5
1147,0,1,8.9,0.34,0.32,1.3,0.041,188.0,0.9953,3.17,0.49,9.5,5
1148,0,1,7.0,0.17,0.37,5.7,0.025,111.0,0.9938,3.2,0.49,10.8,6
1149,0,1,6.7,0.25,0.23,7.2,0.038,220.0,0.9952,3.14,0.35,9.5,5
1150,0,1,6.9,0.32,0.17,7.6,0.042,219.0,0.9959,3.13,0.4,8.9,5
1151,0,1,6.8,0.32,0.18,7.5,0.041,223.0,0.9959,3.14,0.41,8.9,5
1152,0,1,6.1,0.6,0.0,1.3,0.042,79.0,0.9937,3.31,0.38,9.4,4
1153,0,1,5.3,0.395,0.07,1.3,0.035,102.0,0.992,3.5,0.35,10.6,6
1154,0,1,7.9,0.16,0.3,4.8,0.037,171.0,0.9967,3.47,0.44,9.0,4
1155,0,1,7.6,0.33,0.36,2.1,0.034,172.0,0.9944,3.42,0.48,10.5,4
1156,0,1,7.8,0.3,0.29,16.85,0.054,135.0,0.9998,3.16,0.38,9.0,6
1157,0,1,7.8,0.3,0.29,16.85,0.054,135.0,0.9998,3.16,0.38,9.0,6
1158,0,1,5.7,0.26,0.27,4.1,0.201,189.5,0.9942,3.27,0.38,9.4,6
1159,0,1,7.8,0.3,0.29,16.85,0.054,135.0,0.9998,3.16,0.38,9.0,6
1160,0,1,7.5,0.14,0.34,1.3,0.055,153.0,0.9945,3.29,0.8,9.6,6
1161,0,1,7.8,0.3,0.29,16.85,0.054,135.0,0.9998,3.16,0.38,9.0,6
1162,0,1,6.6,0.25,0.41,7.4,0.043,151.0,0.9946,3.15,0.6,10.2,7
1163,0,1,5.7,0.26,0.27,4.1,0.201,189.5,0.9942,3.27,0.38,9.4,6
1164,0,1,8.2,0.23,0.49,0.9,0.057,73.0,0.9928,3.07,0.38,10.4,6
1165,0,1,6.0,0.24,0.32,6.3,0.03,129.0,0.9946,3.52,0.41,10.4,5
1166,0,1,6.1,0.45,0.27,0.8,0.039,82.0,0.9927,3.23,0.32,9.5,5
1167,0,1,7.4,0.23,0.43,1.4,0.044,113.0,0.9938,3.22,0.62,10.6,6
1168,0,1,7.2,0.2,0.38,1.0,0.037,74.0,0.9918,3.21,0.37,11.0,5
1169,0,1,7.5,0.14,0.34,1.3,0.055,153.0,0.9945,3.29,0.8,9.6,6
1170,0,1,7.7,0.25,0.43,4.5,0.062,115.0,0.9966,3.38,0.5,9.9,6
1171,0,1,8.2,0.61,0.45,5.4,0.03,118.0,0.9954,3.14,0.34,9.6,5
1172,0,1,7.6,0.21,0.44,1.9,0.036,119.0,0.9913,3.01,0.7,12.8,6
1173,0,1,7.4,0.22,0.33,2.0,0.045,101.0,0.9931,3.42,0.55,11.4,5
1174,0,1,7.2,0.26,0.26,12.7,0.036,214.0,0.9986,3.41,0.5,10.0,6
1175,0,1,6.4,0.25,0.41,8.6,0.042,173.0,0.9965,3.0,0.44,9.1,5
1176,0,1,6.3,0.32,0.35,11.1,0.039,198.0,0.9984,3.36,0.5,9.4,7
1177,0,1,6.8,0.25,0.29,2.0,0.042,189.0,0.9952,3.46,0.54,10.2,6
1178,0,1,9.8,0.44,0.4,2.8,0.036,167.0,0.9956,2.97,0.39,9.2,5
1179,0,1,7.2,0.2,0.25,4.5,0.044,109.0,0.9949,3.23,0.36,9.4,5
1180,0,1,8.2,0.61,0.45,5.4,0.03,118.0,0.9954,3.14,0.34,9.6,5
1181,0,1,7.5,0.42,0.45,9.1,0.029,125.0,0.996,3.12,0.36,10.1,6
1182,0,1,7.4,0.22,0.33,2.0,0.045,101.0,0.9931,3.42,0.55,11.4,5
1183,0,1,6.4,0.26,0.3,2.2,0.025,134.0,0.992,3.21,0.47,10.6,6
1184,0,1,7.9,0.46,0.32,4.1,0.033,138.0,0.9912,3.18,0.44,12.8,7
1185,0,1,6.5,0.41,0.64,11.8,0.065,225.0,0.9978,3.12,0.51,8.9,5
1186,0,1,7.5,0.32,0.37,1.2,0.048,184.0,0.9938,3.09,0.43,9.3,5
1187,0,1,6.6,0.21,0.38,2.2,0.026,104.0,0.9914,3.25,0.4,11.1,8
1188,0,1,7.1,0.21,0.3,1.4,0.037,143.0,0.9932,3.13,0.33,9.9,6
1189,0,1,7.6,0.26,0.47,1.6,0.068,55.0,0.9944,3.1,0.45,9.6,5
1190,0,1,7.6,0.21,0.44,1.9,0.036,119.0,0.9913,3.01,0.7,12.8,6
1191,0,1,6.9,0.25,0.26,5.2,0.024,135.0,0.9948,3.16,0.72,10.7,7
1192,0,1,7.1,0.26,0.32,14.45,0.074,107.0,0.998,2.96,0.42,9.2,6
1193,0,1,7.3,0.22,0.4,14.75,0.042,129.5,0.9998,3.36,0.41,9.1,7
1194,0,1,6.2,0.37,0.22,8.3,0.025,216.0,0.9964,3.33,0.6,9.6,6
1195,0,1,7.9,0.22,0.45,14.2,0.038,141.0,0.9992,3.03,0.46,9.2,6
1196,0,1,6.9,0.25,0.26,5.2,0.024,135.0,0.9948,3.16,0.72,10.7,7
1197,0,1,7.3,0.22,0.4,14.75,0.042,129.5,0.9998,3.36,0.41,9.1,7
1198,0,1,7.1,0.26,0.32,14.45,0.074,107.0,0.998,2.96,0.42,9.2,6
1199,0,1,7.4,0.25,0.37,6.9,0.02,93.0,0.9939,3.0,0.48,10.7,7
1200,0,1,6.8,0.18,0.37,1.5,0.027,93.0,0.992,3.3,0.45,10.8,6
1201,0,1,7.0,0.17,0.37,1.5,0.028,75.0,0.9922,3.3,0.46,10.8,7
1202,0,1,6.4,0.3,0.38,7.8,0.046,192.0,0.9955,3.1,0.37,9.0,5
1203,0,1,5.0,0.33,0.16,1.5,0.049,97.0,0.9917,3.48,0.44,10.7,6
1204,0,1,5.0,0.33,0.16,1.5,0.049,97.0,0.9917,3.48,0.44,10.7,6
1205,0,1,8.9,0.33,0.32,1.5,0.047,200.0,0.9954,3.19,0.46,9.4,5
1206,0,1,7.0,0.26,0.46,15.55,0.037,171.0,0.9986,2.94,0.35,8.8,6
1207,0,1,6.4,0.3,0.38,7.8,0.046,192.0,0.9955,3.1,0.37,9.0,5
1208,0,1,6.3,0.21,0.4,1.7,0.031,134.0,0.9917,3.42,0.49,11.5,6
1209,0,1,8.0,0.23,0.46,1.5,0.03,125.0,0.9907,3.23,0.47,12.5,6
1210,0,1,9.2,0.28,0.41,1.0,0.042,59.0,0.9922,2.96,0.25,10.5,6
1211,0,1,7.3,0.27,0.39,6.7,0.064,188.0,0.9958,3.29,0.3,9.7,5
1212,0,1,7.6,0.32,0.36,1.6,0.04,155.0,0.993,3.23,0.52,11.3,6
1213,0,1,5.0,0.33,0.16,1.5,0.049,97.0,0.9917,3.48,0.44,10.7,6
1214,0,1,9.7,0.24,0.45,1.2,0.033,59.0,0.9926,2.74,0.47,10.8,6
1215,0,1,8.0,0.28,0.42,7.1,0.045,169.0,0.9959,3.17,0.43,10.6,5
1216,0,1,8.2,0.37,0.36,1.0,0.034,93.0,0.9906,3.04,0.32,11.7,8
1217,0,1,8.0,0.61,0.38,12.1,0.301,220.0,0.9993,2.94,0.48,9.2,5
1218,0,1,7.2,0.26,0.44,7.1,0.027,126.0,0.993,3.02,0.34,11.1,8
1219,0,1,8.2,0.37,0.36,1.0,0.034,93.0,0.9906,3.04,0.32,11.7,8
1220,0,1,6.4,0.23,0.33,1.15,0.044,217.5,0.992,3.33,0.44,11.0,6
1221,0,1,5.9,0.4,0.32,6.0,0.034,127.0,0.992,3.51,0.58,12.5,7
1222,0,1,7.6,0.28,0.39,1.2,0.038,115.0,0.994,3.16,0.67,10.0,6
1223,0,1,8.0,0.28,0.42,7.1,0.045,169.0,0.9959,3.17,0.43,10.6,5
1224,0,1,7.2,0.23,0.39,2.3,0.033,102.0,0.9908,3.26,0.54,12.3,7
1225,0,1,6.8,0.32,0.37,3.4,0.023,87.0,0.9902,3.14,0.53,12.7,6
1226,0,1,7.2,0.23,0.39,2.3,0.033,102.0,0.9908,3.26,0.54,12.3,7
1227,0,1,6.9,0.18,0.38,6.5,0.039,110.0,0.9943,3.1,0.42,10.5,5
1228,0,1,9.4,0.26,0.53,1.2,0.047,109.0,0.9921,3.23,0.28,12.5,6
1229,0,1,8.3,0.33,0.42,1.15,0.033,96.0,0.9911,3.2,0.32,12.4,3
1230,0,1,7.3,0.29,0.3,13.0,0.043,238.0,0.9986,3.06,0.41,8.7,6
1231,0,1,7.9,0.41,0.37,4.5,0.03,114.0,0.992,3.17,0.54,12.4,7
1232,0,1,7.9,0.44,0.37,5.85,0.033,93.0,0.992,3.16,0.54,12.6,7
1233,0,1,7.7,0.39,0.3,5.2,0.037,131.0,0.9943,3.38,0.44,11.0,6
1234,0,1,7.7,0.26,0.31,1.3,0.043,155.0,0.9937,3.42,0.5,10.1,6
1235,0,1,7.8,0.32,0.31,1.7,0.036,195.0,0.993,3.03,0.48,10.5,5
1236,0,1,6.8,0.32,0.37,3.4,0.023,87.0,0.9902,3.14,0.53,12.7,6
1237,0,1,7.3,0.24,0.39,3.6,0.024,116.0,0.9928,3.17,0.51,10.9,5
1238,0,1,7.1,0.44,0.37,2.7,0.041,128.0,0.9896,3.07,0.43,13.5,7
1239,0,1,10.3,0.25,0.48,2.2,0.042,164.0,0.998,3.19,0.59,9.7,5
1240,0,1,7.9,0.14,0.28,1.8,0.041,178.0,0.9954,3.45,0.43,9.2,6
1241,0,1,7.4,0.18,0.42,2.1,0.036,187.0,0.9938,3.4,0.41,10.6,7
1242,0,1,8.1,0.43,0.42,6.6,0.033,141.0,0.9918,2.98,0.39,13.3,7
1243,0,1,7.1,0.44,0.37,2.7,0.041,128.0,0.9896,3.07,0.43,13.5,7
1244,0,1,6.4,0.26,0.22,5.1,0.037,131.0,0.9944,3.29,0.32,10.1,5
1245,0,1,8.0,0.66,0.72,17.55,0.042,233.0,0.9999,2.92,0.68,9.4,4
1246,0,1,8.0,0.2,0.4,5.2,0.055,167.0,0.9953,3.18,0.4,10.6,7
1247,0,1,7.2,0.21,0.34,1.1,0.046,80.0,0.992,3.25,0.4,11.3,6
1248,0,1,7.2,0.18,0.31,1.1,0.045,73.0,0.9925,3.32,0.4,10.8,7
1249,0,1,8.4,0.57,0.44,10.7,0.051,195.0,0.9981,3.15,0.51,10.4,5
1250,0,1,5.3,0.26,0.23,5.15,0.034,160.0,0.9952,3.82,0.51,10.5,7
1251,0,1,5.7,0.245,0.33,1.1,0.049,150.0,0.9927,3.13,0.42,9.3,5
1252,0,1,5.6,0.245,0.32,1.1,0.047,152.0,0.9927,3.12,0.42,9.3,6
1253,0,1,7.3,0.25,0.41,1.8,0.037,165.0,0.9911,3.29,0.39,12.2,7
1254,0,1,7.0,0.16,0.73,1.0,0.138,150.0,0.9936,3.08,0.3,9.2,5
1255,0,1,6.4,0.22,0.34,1.8,0.057,104.0,0.9959,3.81,0.57,10.3,6
1256,0,1,7.3,0.18,0.65,1.4,0.046,157.0,0.9946,3.33,0.62,9.4,6
1257,0,1,6.4,0.17,0.27,6.7,0.036,223.0,0.9948,3.28,0.35,10.2,6
1258,0,1,6.9,0.29,0.16,6.8,0.034,212.0,0.9955,3.08,0.39,9.0,6
1259,0,1,6.2,0.21,0.38,6.8,0.036,245.0,0.9951,3.06,0.36,9.3,6
1260,0,1,6.4,0.23,0.3,7.1,0.037,236.0,0.9952,3.06,0.34,9.2,6
1261,0,1,7.3,0.19,0.68,1.5,0.05,156.0,0.9946,3.32,0.64,9.4,6
1262,0,1,7.3,0.18,0.65,1.4,0.046,157.0,0.9946,3.33,0.62,9.4,6
1263,0,1,9.6,0.29,0.46,1.45,0.039,223.0,0.9944,2.92,0.46,9.5,6
1264,0,1,7.2,0.14,0.35,1.2,0.036,73.0,0.9938,3.46,0.39,9.9,5
1265,0,1,6.9,0.31,0.34,7.4,0.059,174.0,0.9963,3.46,0.62,11.1,7
1266,0,1,7.5,0.28,0.34,4.2,0.028,116.0,0.991,2.99,0.41,12.3,8
1267,0,1,8.0,0.22,0.42,14.6,0.044,163.0,1.0003,3.21,0.69,8.6,7
1268,0,1,7.6,0.31,0.29,10.5,0.04,145.0,0.9966,3.04,0.35,9.4,5
1269,0,1,8.4,0.35,0.56,13.8,0.048,190.0,0.9993,3.07,0.58,9.4,6
1270,0,1,8.0,0.22,0.42,14.6,0.044,163.0,1.0003,3.21,0.69,8.6,7
1271,0,1,8.1,0.5,0.47,1.1,0.037,126.0,0.9938,3.21,0.42,10.9,5
1272,0,1,7.0,0.39,0.31,5.3,0.169,162.0,0.9965,3.2,0.48,9.4,5
1273,0,1,8.1,0.5,0.47,1.1,0.037,126.0,0.9938,3.21,0.42,10.9,5
1274,0,1,8.4,0.35,0.56,13.8,0.048,190.0,0.9993,3.07,0.58,9.4,6
1275,0,1,6.2,0.22,0.27,1.5,0.064,132.0,0.9938,3.22,0.46,9.2,6
1276,0,1,8.0,0.22,0.42,14.6,0.044,163.0,1.0003,3.21,0.69,8.6,7
1277,0,1,7.6,0.31,0.29,10.5,0.04,145.0,0.9966,3.04,0.35,9.4,5
1278,0,1,7.0,0.24,0.36,4.9,0.083,133.0,0.9942,3.33,0.37,10.8,6
1279,0,1,6.6,0.27,0.3,1.9,0.025,153.0,0.9928,3.29,0.62,10.5,6
1280,0,1,7.8,0.16,0.41,1.7,0.026,140.0,0.991,3.02,0.78,12.5,6
1281,0,1,7.7,0.27,0.34,1.8,0.028,168.0,0.9911,2.99,0.48,12.1,7
1282,0,1,7.4,0.31,0.74,10.7,0.039,147.0,0.9977,3.02,0.43,8.7,5
1283,0,1,8.0,0.45,0.36,8.8,0.026,151.0,0.9927,3.07,0.25,12.7,8
1284,0,1,7.7,0.27,0.34,1.8,0.028,168.0,0.9911,2.99,0.48,12.1,7
1285,0,1,7.8,0.16,0.41,1.7,0.026,140.0,0.991,3.02,0.78,12.5,6
1286,0,1,6.6,0.16,0.29,1.8,0.05,147.0,0.9912,3.06,0.44,11.4,7
1287,0,1,8.3,0.21,0.4,1.6,0.032,110.0,0.9907,3.02,0.6,12.9,7
1288,0,1,7.2,0.32,0.33,1.4,0.029,109.0,0.9902,3.15,0.51,12.8,7
1289,0,1,6.6,0.16,0.3,1.6,0.034,78.0,0.992,3.38,0.44,11.2,6
1290,0,1,8.4,0.16,0.33,1.5,0.033,98.0,0.994,3.14,0.42,9.7,6
1291,0,1,7.5,0.23,0.32,9.2,0.038,191.0,0.9966,3.04,0.56,9.7,6
1292,0,1,6.2,0.17,0.3,1.1,0.037,79.0,0.993,3.5,0.54,10.3,6
1293,0,1,6.9,0.39,0.22,4.3,0.03,102.0,0.993,3.0,0.87,11.6,4
1294,0,1,6.9,0.41,0.22,4.2,0.031,102.0,0.993,3.0,0.86,11.6,4
1295,0,1,7.5,0.23,0.32,9.2,0.038,191.0,0.9966,3.04,0.56,9.7,6
1296,0,1,7.5,0.38,0.33,5.0,0.045,131.0,0.9942,3.32,0.44,10.9,6
1297,0,1,7.3,0.42,0.38,6.8,0.045,122.0,0.9925,3.19,0.37,12.6,7
1298,0,1,7.3,0.34,0.39,5.2,0.04,163.0,0.9925,3.3,0.47,12.4,6
1299,0,1,7.8,0.23,0.28,4.75,0.042,166.0,0.9928,2.96,0.4,11.5,5
1300,0,1,9.0,0.245,0.38,5.9,0.045,159.0,0.995,2.93,0.35,10.2,6
1301,0,1,6.9,0.2,0.4,7.7,0.032,176.0,0.9939,3.22,0.27,11.4,5
1302,0,1,7.4,0.19,0.42,6.4,0.067,212.0,0.9958,3.3,0.33,9.6,6
1303,0,1,8.2,0.2,0.36,8.1,0.035,163.0,0.9952,3.05,0.3,10.3,6
1304,0,1,8.0,0.59,0.71,17.35,0.038,228.0,1.0,2.95,0.75,9.3,5
1305,0,1,7.9,0.14,0.45,1.8,0.05,114.0,0.9948,3.33,0.49,10.7,7
1306,0,1,6.8,0.24,0.4,1.8,0.047,105.0,0.99,3.13,0.49,12.8,8
1307,0,1,9.7,0.14,0.59,1.5,0.049,142.0,0.9958,2.98,0.62,9.5,5
1308,0,1,9.2,0.15,0.68,1.6,0.046,130.0,0.9948,3.02,0.45,10.4,6
1309,0,1,9.4,0.17,0.55,1.6,0.049,94.0,0.9949,3.02,0.61,10.3,6
1310,0,1,5.2,0.365,0.08,13.5,0.041,142.0,0.997,3.46,0.39,9.9,6
1311,0,1,6.3,0.23,0.22,3.75,0.039,116.0,0.9927,3.23,0.5,10.7,6
1312,0,1,9.6,0.25,0.54,1.3,0.04,160.0,0.9938,2.94,0.43,10.5,5
1313,0,1,9.2,0.32,0.42,1.3,0.046,186.0,0.9949,3.08,0.48,9.6,5
1314,0,1,6.4,0.31,0.4,6.2,0.04,169.0,0.9953,3.15,0.46,9.3,6
1315,0,1,8.1,0.2,0.36,9.7,0.044,162.0,0.997,3.1,0.46,10.0,6
1316,0,1,7.9,0.255,0.26,2.0,0.026,190.0,0.9932,3.04,0.39,11.2,6
1317,0,1,7.0,0.15,0.34,1.4,0.039,177.0,0.9927,3.32,0.62,10.8,5
1318,0,1,6.4,0.15,0.31,1.1,0.044,96.0,0.9932,3.54,0.51,10.3,6
1319,0,1,6.4,0.25,0.53,6.6,0.038,234.0,0.9955,3.03,0.42,8.8,5
1320,0,1,7.6,0.19,0.42,1.5,0.044,114.0,0.9914,3.04,0.74,12.8,6
1321,0,1,7.3,0.43,0.37,4.6,0.028,114.0,0.991,3.23,0.43,13.2,6
